id	node	link	layer	offset	easting	northing	elevation	tag	notes
2697861	602017	3088765	AUTO/BUS/WALK	31.087166	739362.978030	4775949.727042	0.000000	Amenity	parking
2697969	49109	3080049	AUTO/BUS/WALK	15.509644	739177.899779	4775991.680100	0.000000	Amenity	parking
2698035	30377	3080250	AUTO/BUS/WALK	18.832112	739335.151175	4776083.205170	0.000000	Shop	kiosk
2698067	40491	3083313	AUTO/BUS/WALK	56.431526	739400.041471	4776050.929037	0.000000	Amenity	parking
2698380	602631	3051723	AUTO/BUS/WALK	39.069857	739699.384964	4775725.958820	0.000000	Amenity	parking
2698405	602627	3133213	AUTO/BUS/WALK	29.991503	739672.889407	4775701.366754	0.000000	Shop	convenience
2698504	602680	3133223	AUTO/BUS/WALK	4.835533	739863.535865	4775674.852307	0.000000	Amenity	parking
2698697	603656	3133592	AUTO/BUS/WALK	55.610606	739858.712601	4775734.351794	0.000000	Leisure	playground
2698704	603656	3133592	AUTO/BUS/WALK	23.208902	739914.204193	4775737.933936	0.000000	Leisure	playground
2698717	602156	3133026	AUTO/BUS/WALK	49.945173	739929.943204	4775766.614151	0.000000	Leisure	playground
2698725	141450	3087520	AUTO/BUS/WALK	19.481676	737800.082731	4778368.465943	0.000000	Amenity	parking
2698988	720557	3058075	AUTO/BUS/WALK	28.314994	738015.033512	4778382.403053	0.000000	Leisure	playground
2699121	23753	3137647	AUTO/BUS/WALK	88.700428	736939.930578	4778521.184719	0.000000	Amenity	parking
2699129	23753	3137647	AUTO/BUS/WALK	28.548979	736969.398065	4778576.897038	0.000000	Amenity	parking
2699137	12314	3137646	AUTO/BUS/WALK	12.103758	737008.331855	4778634.529418	0.000000	Amenity	parking
2699297	635404	3076383	AUTO/BUS/WALK	7.731735	737454.559597	4779024.742936	0.000000	Amenity	school
2699335	941095	3076845	AUTO/BUS/WALK	9.266121	737353.315263	4779138.435374	0.000000	Amenity	parking
2699542	60176	3083086	AUTO/BUS/WALK	19.536425	740201.129037	4775576.349654	0.000000	Amenity	parking
2700450	563561	3067708	AUTO/BUS/WALK	80.793830	759489.101394	4805434.565616	0.000000	Leisure	pitch
2700781	561201	3066946	AUTO/BUS/WALK	55.834088	760807.162243	4806478.216029	0.000000	Leisure	playground
2700794	857772	3066965	AUTO/BUS/WALK	11.896846	760977.168610	4806606.708250	0.000000	Amenity	parking
2700804	857819	3066953	AUTO/BUS/WALK	14.466412	760914.306956	4806559.549394	0.000000	Amenity	parking
2700820	518022	3131429	AUTO/BUS/WALK	182.726507	760887.485366	4806501.023549	0.000000	Leisure	playground
2700830	561202	3066958	AUTO/BUS/WALK	32.138167	760852.861783	4806504.687609	0.000000	Amenity	parking
2700920	561453	3067041	AUTO/BUS/WALK	14.953865	760735.565763	4806617.461392	0.000000	Amenity	parking
2701138	552748	3111662	AUTO/BUS/WALK	22.475314	739510.988500	4789032.873110	0.000000	Amenity	parking
2702136	507422	3054696	AUTO/BUS/WALK	15.465846	736042.859119	4778858.137635	0.000000	Amenity	parking
2702165	858782	3115226	AUTO/BUS/WALK	19.306776	735993.681825	4778862.891311	0.000000	Amenity	parking
2702173	858782	3054699	AUTO/BUS/WALK	14.831864	735964.626392	4778851.264391	0.000000	Amenity	parking
2702188	507058	3054702	AUTO/BUS/WALK	11.905591	735920.771832	4778840.123011	0.000000	Amenity	parking
2702195	507343	3053961	AUTO/BUS/WALK	98.805376	735927.472634	4778852.519838	0.000000	Amenity	parking
2702202	499207	3103573	AUTO/BUS/WALK	49.460797	735940.097565	4778891.719241	0.000000	Amenity	parking
2702221	872838	3100250	AUTO/BUS/WALK	19.237528	736319.685064	4779115.327093	0.000000	Amenity	parking
2702228	385705	3065299	AUTO/BUS/WALK	11.272635	736339.211904	4779085.483237	0.000000	Amenity	parking
2702235	640983	3100451	AUTO/BUS/WALK	8.788675	736324.765993	4779081.281428	0.000000	Amenity	parking
2702840	506780	3057421	AUTO/BUS/WALK	11.154964	735837.692116	4779047.096876	0.000000	Amenity	parking
2702853	506043	3053886	AUTO/BUS/WALK	14.812941	735635.113113	4779025.205663	0.000000	Amenity	parking
2702893	506676	3055734	AUTO/BUS/WALK	25.496595	735826.099761	4779006.819599	0.000000	Amenity	parking
2702900	506623	3058839	AUTO/BUS/WALK	6.186958	735792.248052	4778991.150296	0.000000	Amenity	parking
2702921	506730	3058526	AUTO/BUS/WALK	10.517105	735825.596643	4779034.883174	0.000000	Amenity	parking
2702931	677416	3078204	AUTO/BUS/WALK	20.770885	735827.028601	4779015.928514	0.000000	Amenity	parking
2702938	501186	3070534	AUTO/BUS/WALK	104.227728	735656.567270	4778925.601228	0.000000	Leisure	playground
2702950	499567	3055922	AUTO/BUS/WALK	12.092574	735700.386494	4778939.649149	0.000000	Amenity	parking
2702999	506355	3056872	AUTO/BUS/WALK	7.924798	735711.106820	4778970.830073	0.000000	Amenity	parking
2703033	506850	3060033	AUTO/BUS/WALK	18.472825	735864.228843	4779058.747768	0.000000	Amenity	parking
2703040	506951	3053532	AUTO/BUS/WALK	4.603335	735893.439282	4779064.919664	0.000000	Amenity	parking
2703050	506926	3058042	AUTO/BUS/WALK	17.204534	735899.286281	4779006.398767	0.000000	Amenity	parking
2704222	860527	3099885	AUTO/BUS/WALK	7.061500	735672.452016	4779106.567331	0.000000	Amenity	parking
2704419	860749	3104740	AUTO/BUS/WALK	18.554453	739410.474655	4787244.276071	0.000000	Amenity	parking
2704427	860749	3095102	AUTO/BUS/WALK	16.190267	739389.743281	4787251.595281	0.000000	Amenity	parking
2704890	1060544	3061904	AUTO/BUS/WALK	46.975331	738218.826828	4787583.298535	0.000000	Leisure	pitch
2704897	1060544	3061904	AUTO/BUS/WALK	20.861182	738244.508541	4787571.021909	0.000000	Leisure	pitch
2705583	600435	3089879	AUTO/BUS/WALK	25.886266	740250.650708	4775233.681442	0.000000	Amenity	parking
2705623	601269	3114556	AUTO/BUS/WALK	0.711460	740503.324627	4775275.734983	0.000000	Amenity	parking
2705675	600422	3089867	AUTO/BUS/WALK	15.761426	740102.706617	4775206.583076	0.000000	Amenity	parking
2705689	600522	3089706	AUTO/BUS/WALK	26.403504	740060.894219	4775254.350396	0.000000	Amenity	parking
2705734	1100171	3093315	AUTO/BUS/WALK	24.871409	740079.519624	4775386.840970	0.000000	Leisure	pitch
2705875	602650	3133222	AUTO/BUS/WALK	6.642157	739500.183612	4775537.965238	0.000000	Leisure	playground
2706421	505540	3059587	AUTO/BUS/WALK	4.179963	735459.655714	4778801.212954	0.000000	Amenity	parking
2706475	862203	3106359	AUTO/BUS/WALK	4.637207	735434.042888	4778887.390089	0.000000	Amenity	parking
2706498	500073	3053197	AUTO/BUS/WALK	8.232912	735411.022238	4778823.490850	0.000000	Amenity	parking
2706529	862192	3059986	AUTO/BUS/WALK	9.172547	735357.555393	4778844.727898	0.000000	Amenity	parking
2706542	505250	3059987	AUTO/BUS/WALK	15.419748	735383.625233	4778855.255099	0.000000	Amenity	parking
2706549	862251	3106360	AUTO/BUS/WALK	7.513510	735392.789959	4778813.522310	0.000000	Amenity	parking
2706562	862267	3106362	AUTO/BUS/WALK	12.389177	735400.547118	4778797.394985	0.000000	Amenity	parking
2706741	907657	3114688	AUTO/BUS/WALK	29.143026	739442.331522	4776365.550596	0.000000	Amenity	parking
2706920	603126	3069711	AUTO/BUS/WALK	5.344118	739270.179867	4776182.412334	0.000000	Leisure	playground
2707055	162616	3133038	AUTO/BUS/WALK	22.970783	739603.938799	4776192.064768	0.000000	Leisure	playground
2707062	862671	3133050	AUTO/BUS/WALK	31.804832	739598.696949	4776210.089332	0.000000	Leisure	playground
2707129	907658	3133564	AUTO/BUS/WALK	9.498862	739550.830204	4776356.496272	0.000000	Amenity	marketplace
2707184	109415	3095136	AUTO/BUS/WALK	30.991616	738797.741761	4788032.940051	0.000000	Leisure	playground
2707352	511531	3055702	AUTO/BUS/WALK	14.963081	737768.833658	4778238.609787	0.000000	Amenity	parking
2707424	95895	3115794	AUTO/BUS/WALK	15.749593	737912.031773	4778149.955096	0.000000	Amenity	parking
2707567	519309	3106764	AUTO/BUS/WALK	3.066247	736908.056673	4779699.309424	0.000000	Amenity	parking
2707908	556134	3061962	AUTO/BUS/WALK	14.351737	737697.670345	4787050.129441	0.000000	Amenity	parking
2708116	627157	3137137	AUTO/BUS/WALK	23.994152	735854.730015	4775997.968322	0.000000	Amenity	parking
2708177	987011	3125566	AUTO/BUS/WALK	14.719587	735573.169858	4775836.477558	0.000000	Amenity	parking
2708190	623999	3125311	AUTO/BUS/WALK	19.302356	735619.205984	4775836.074757	0.000000	Amenity	parking
2708205	624108	3125380	AUTO/BUS/WALK	39.789989	735652.187069	4775878.594813	0.000000	Amenity	parking
2708228	624084	3125334	AUTO/BUS/WALK	20.392984	735672.498453	4775792.498243	0.000000	Amenity	parking
2708595	627159	3096748	AUTO/BUS/WALK	16.836019	735856.709303	4776013.154056	0.000000	Amenity	parking
2708881	627585	3096061	AUTO/BUS/WALK	24.864073	736365.561112	4775855.977971	0.000000	Amenity	parking
2709018	9099	3125480	AUTO/BUS/WALK	47.637114	736427.406193	4775589.751666	0.000000	Leisure	playground
2709025	9099	3125480	AUTO/BUS/WALK	24.559873	736399.787800	4775597.585393	0.000000	Leisure	playground
2709032	628094	3097421	AUTO/BUS/WALK	52.837912	736409.046274	4775616.814527	0.000000	Leisure	playground
2709102	627706	3097173	AUTO/BUS/WALK	38.743051	736913.850893	4775790.178992	0.000000	Leisure	pitch
2709126	77927	3125142	AUTO/BUS/WALK	51.343145	736368.579727	4781945.446043	0.000000	Leisure	pitch
2709304	94447	3065766	AUTO/BUS/WALK	73.340213	736481.873840	4781411.868860	0.000000	Leisure	stadium
2710260	505339	3058950	AUTO/BUS/WALK	8.461805	735387.762387	4778916.118534	0.000000	Leisure	playground
2710272	505310	3094091	AUTO/BUS/WALK	13.063124	735388.583035	4778888.009550	0.000000	Amenity	parking
2710287	775838	3126860	AUTO/BUS/WALK	16.178902	735348.102792	4778878.516024	0.000000	Amenity	parking
2710312	505316	3133653	AUTO/BUS/WALK	8.539407	735383.285784	4778989.665241	0.000000	Amenity	parking
2710319	505316	3133653	AUTO/BUS/WALK	14.667042	735395.801216	4778987.759887	0.000000	Amenity	parking
2710360	505308	3054037	AUTO/BUS/WALK	11.532160	735392.134518	4778944.090062	0.000000	Amenity	parking
2710371	505508	3094098	AUTO/BUS/WALK	12.065829	735452.396477	4778901.124444	0.000000	Amenity	parking
2710533	621831	3109747	AUTO/BUS/WALK	12.796301	735583.226892	4774344.378019	0.000000	Amenity	parking
2711217	505778	3059033	AUTO/BUS/WALK	16.065485	735508.236474	4779129.689881	0.000000	Amenity	parking
2711304	505708	3119671	AUTO/BUS/WALK	18.294868	735493.163585	4779038.892719	0.000000	Amenity	parking
2711311	505708	3119671	AUTO/BUS/WALK	17.049367	735481.684050	4779046.074627	0.000000	Amenity	parking
2711330	505754	3055958	AUTO/BUS/WALK	3.925178	735525.957612	4779021.867711	0.000000	Amenity	parking
2711354	775884	3110238	AUTO/BUS/WALK	10.069604	735407.108812	4779032.327584	0.000000	Amenity	parking
2711429	505993	3054109	AUTO/BUS/WALK	17.924595	735590.764208	4779111.258828	0.000000	Amenity	parking
2711442	505296	3055196	AUTO/BUS/WALK	16.393642	735375.787835	4779140.961474	0.000000	Amenity	parking
2711450	499474	3076979	AUTO/BUS/WALK	42.887899	735340.294256	4779158.974952	0.000000	Amenity	parking
2711457	499474	3076979	AUTO/BUS/WALK	15.463181	735373.567313	4779161.569884	0.000000	Amenity	parking
2711499	677368	3082061	AUTO/BUS/WALK	5.755093	735339.477078	4779104.050679	0.000000	Amenity	parking
2711618	866367	3124207	AUTO/BUS/WALK	10.449893	735779.646826	4778919.831039	0.000000	Amenity	parking
2711719	597678	3110840	AUTO/BUS/WALK	39.732098	740955.295634	4775109.000031	0.000000	Amenity	college
2712095	965935	3054015	AUTO/BUS/WALK	11.202230	735913.072918	4778793.036978	0.000000	Leisure	playground
2712120	866876	3056227	AUTO/BUS/WALK	121.617715	735859.969066	4778758.329077	0.000000	Amenity	parking
2712127	866876	3056227	AUTO/BUS/WALK	129.995563	735862.893016	4778771.197059	0.000000	Amenity	parking
2712134	866876	3056227	AUTO/BUS/WALK	59.133019	735796.783508	4778743.328401	0.000000	Amenity	parking
2712149	866840	3055857	AUTO/BUS/WALK	40.649697	735813.109449	4778772.057044	0.000000	Amenity	parking
2712158	506582	3055858	AUTO/BUS/WALK	28.815203	735755.031833	4778734.862091	0.000000	Amenity	parking
2712173	506392	3055860	AUTO/BUS/WALK	18.372594	735713.301772	4778721.438915	0.000000	Amenity	parking
2712188	866880	3083322	AUTO/BUS/WALK	11.719791	735693.744237	4778892.577475	0.000000	Amenity	parking
2712212	506262	3055873	AUTO/BUS/WALK	30.595782	735663.916022	4778870.354242	0.000000	Amenity	parking
2712223	505979	3098900	AUTO/BUS/WALK	5.900575	735598.579357	4778820.197577	0.000000	Amenity	parking
2712230	506112	3055876	AUTO/BUS/WALK	18.917465	735635.720168	4778833.451674	0.000000	Amenity	parking
2712254	866921	3098911	AUTO/BUS/WALK	12.013865	735750.198271	4778925.341746	0.000000	Amenity	parking
2712263	889137	3054028	AUTO/BUS/WALK	9.546571	735721.116723	4778886.729377	0.000000	Amenity	parking
2712332	506503	3054276	AUTO/BUS/WALK	40.712351	735711.505840	4778812.133931	0.000000	Amenity	parking
2712353	506440	3059857	AUTO/BUS/WALK	15.155256	735742.987444	4778847.104742	0.000000	Amenity	parking
2712403	506885	3054705	AUTO/BUS/WALK	16.204299	735869.838681	4778816.553604	0.000000	Amenity	parking
2712412	63499	3103571	AUTO/BUS/WALK	20.101296	735864.705642	4778834.957890	0.000000	Amenity	parking
2712431	63499	3103571	AUTO/BUS/WALK	12.044388	735849.882726	4778843.342997	0.000000	Amenity	parking
2712445	190002	3103463	AUTO/BUS/WALK	18.400967	736500.210765	4779122.787619	0.000000	Amenity	parking
2712474	646159	3128195	AUTO/BUS/WALK	33.740605	736149.500301	4779254.359837	0.000000	Amenity	parking
2712683	506816	3104853	AUTO/BUS/WALK	99.801840	735781.968330	4778628.406465	0.000000	Amenity	parking
2712690	506397	3058185	AUTO/BUS/WALK	26.825613	735760.301885	4778618.833652	0.000000	Amenity	parking
2712713	923762	3076038	AUTO/BUS/WALK	104.839607	735836.717742	4778702.547031	0.000000	Amenity	parking
2712720	923762	3076038	AUTO/BUS/WALK	45.238767	735785.703264	4778671.551514	0.000000	Amenity	parking
2712912	646108	3061529	AUTO/BUS/WALK	21.393357	736002.498753	4779615.804162	0.000000	Amenity	parking
2712935	646113	3128169	AUTO/BUS/WALK	26.467394	735959.702515	4779514.908480	0.000000	Leisure	pitch
2712982	867488	3093294	AUTO/BUS/WALK	6.264291	735772.541228	4778534.973299	0.000000	Amenity	parking
2713053	663195	3058958	AUTO/BUS/WALK	36.357214	735679.894854	4779143.584803	0.000000	Amenity	parking
2713114	790070	3073192	AUTO/BUS/WALK	30.403688	734205.434740	4777608.907235	0.000000	Amenity	parking
2713165	453028	3072244	AUTO/BUS/WALK	39.016520	734108.924823	4777562.809136	0.000000	Amenity	parking
2713434	507420	3054378	AUTO/BUS/WALK	6.221387	736075.555141	4778200.799651	0.000000	Amenity	parking
2713468	507378	3058265	AUTO/BUS/WALK	28.062697	736079.703744	4778260.778987	0.000000	Amenity	parking
2713576	507328	3056107	AUTO/BUS/WALK	13.114943	736036.780628	4778313.402217	0.000000	Amenity	parking
2713628	507305	3054576	AUTO/BUS/WALK	41.915144	736004.118415	4778349.847171	0.000000	Amenity	parking
2713722	885576	3123208	AUTO/BUS/WALK	8.490477	735962.929592	4778367.662481	0.000000	Amenity	parking
2713733	7626	3123204	AUTO/BUS/WALK	9.320700	735883.522633	4778295.615134	0.000000	Amenity	parking
2713754	7627	3123205	AUTO/BUS/WALK	10.841566	735899.443756	4778318.870884	0.000000	Amenity	parking
2713771	868050	3056844	AUTO/BUS/WALK	9.406214	735930.523426	4778380.399219	0.000000	Amenity	parking
2713863	868094	3054564	AUTO/BUS/WALK	11.626982	735790.682591	4778459.104086	0.000000	Amenity	parking
2714010	868199	3075101	AUTO/BUS/WALK	15.907957	734501.807300	4777497.464079	0.000000	Amenity	parking
2714068	505821	3055255	AUTO/BUS/WALK	53.746181	735563.984967	4778254.023548	0.000000	Amenity	parking
2714089	868250	3096184	AUTO/BUS/WALK	10.364952	735679.566172	4778170.245102	0.000000	Amenity	parking
2714126	964591	3103602	AUTO/BUS/WALK	25.743732	735684.610418	4778130.486712	0.000000	Amenity	parking
2714250	506386	3056414	AUTO/BUS/WALK	12.248419	735761.613862	4778070.302586	0.000000	Amenity	parking
2714305	505582	3059257	AUTO/BUS/WALK	58.497992	735510.485668	4778194.513551	0.000000	Amenity	parking
2714323	505686	3058527	AUTO/BUS/WALK	43.577774	735517.435390	4778243.360706	0.000000	Leisure	playground
2714362	868409	3099388	AUTO/BUS/WALK	1.690850	734261.098239	4777719.556815	0.000000	Amenity	parking
2714493	868512	3050549	AUTO/BUS/WALK	8.990129	734275.546555	4777479.479444	0.000000	Amenity	parking
2714512	454673	3075347	AUTO/BUS/WALK	26.437610	734262.442429	4777457.800408	0.000000	Leisure	playground
2714649	505904	3054266	AUTO/BUS/WALK	56.476794	735542.185778	4778154.506315	0.000000	Amenity	parking
2714656	505710	3052399	AUTO/BUS/WALK	42.855352	735506.883360	4778118.402515	0.000000	Amenity	parking
2714663	505661	3052400	AUTO/BUS/WALK	24.269743	735531.073224	4778121.350637	0.000000	Leisure	playground
2714729	506104	3054763	AUTO/BUS/WALK	81.474776	735629.579893	4778143.822947	0.000000	Leisure	playground
2714761	868707	3063238	AUTO/BUS/WALK	13.740271	735780.487076	4778299.918986	0.000000	Amenity	parking
2714947	513545	3057846	AUTO/BUS/WALK	83.622402	738808.441818	4778092.183291	0.000000	Leisure	playground
2715101	868998	3135764	AUTO/BUS/WALK	26.088253	738621.730701	4785551.977126	0.000000	Leisure	pitch
2715356	848286	3135848	AUTO/BUS/WALK	17.759672	737380.470540	4785340.059965	0.000000	Amenity	parking
2715370	819675	3135822	AUTO/BUS/WALK	38.436076	737413.544715	4785226.209325	0.000000	Amenity	parking
2715804	869757	3135832	AUTO/BUS/WALK	6.705540	737370.934285	4785075.738709	0.000000	Amenity	parking
2716262	660327	3133332	AUTO/BUS/WALK	64.625056	737120.533193	4784721.495483	0.000000	Amenity	parking
2716301	870146	3124913	AUTO/BUS/WALK	8.055414	737117.050031	4784922.761429	0.000000	Amenity	parking
2716324	508238	3099449	AUTO/BUS/WALK	55.545322	736330.035613	4778751.299102	0.000000	Leisure	garden
2716343	805243	3099447	AUTO/BUS/WALK	36.371312	736374.426251	4778886.900730	0.000000	Leisure	garden
2716351	870197	3114845	AUTO/BUS/WALK	6.061148	736322.884982	4778697.915528	0.000000	Amenity	parking
2716419	508075	3059596	AUTO/BUS/WALK	34.449968	736278.994247	4778764.866291	0.000000	Amenity	parking
2716451	508126	3059595	AUTO/BUS/WALK	26.418222	736295.341700	4778799.521927	0.000000	Amenity	parking
2716470	870265	3114858	AUTO/BUS/WALK	20.015785	736312.051471	4778796.267388	0.000000	Amenity	parking
2716503	508238	3099449	AUTO/BUS/WALK	7.744535	736341.072054	4778799.627178	0.000000	Leisure	garden
2716510	508242	3099448	AUTO/BUS/WALK	25.318464	736340.757593	4778825.196566	0.000000	Amenity	parking
2716517	805243	3099447	AUTO/BUS/WALK	39.437727	736340.749803	4778869.415407	0.000000	Amenity	parking
2716643	805154	3091927	AUTO/BUS/WALK	52.733569	736302.017450	4778631.812514	0.000000	Leisure	garden
2716657	52570	3075992	AUTO/BUS/WALK	37.322516	736227.339307	4778681.736614	0.000000	Leisure	garden
2716668	507860	3075993	AUTO/BUS/WALK	16.561195	736226.733435	4778712.296718	0.000000	Leisure	garden
2716715	870475	3135977	AUTO/BUS/WALK	27.461710	736239.632148	4778718.339216	0.000000	Leisure	garden
2716745	870524	3059600	AUTO/BUS/WALK	8.950480	736242.843026	4778734.501966	0.000000	Leisure	playground
2716799	870524	3125105	AUTO/BUS/WALK	7.018847	736258.484778	4778733.571057	0.000000	Amenity	parking
2716844	507907	3059602	AUTO/BUS/WALK	17.099558	736233.996164	4778680.775892	0.000000	Amenity	parking
2717041	500242	3126650	AUTO/BUS/WALK	22.275818	736412.448454	4778780.347368	0.000000	Amenity	parking
2717062	8484	3077006	AUTO/BUS/WALK	8.265589	736129.606346	4778835.894672	0.000000	Amenity	parking
2717076	368708	3060573	AUTO/BUS/WALK	10.423491	736141.136677	4778726.446629	0.000000	Amenity	parking
2717113	507800	3056046	AUTO/BUS/WALK	23.686426	736187.132771	4778676.882619	0.000000	Amenity	parking
2717398	508105	3055000	AUTO/BUS/WALK	9.682433	736285.053679	4778830.617743	0.000000	Amenity	parking
2717405	870233	3077005	AUTO/BUS/WALK	19.091681	736279.962914	4778823.854839	0.000000	Amenity	parking
2717436	507422	3054696	AUTO/BUS/WALK	34.781446	736026.495562	4778868.702036	0.000000	Leisure	playground
2717457	870965	3083620	AUTO/BUS/WALK	9.392893	736083.599427	4778806.965364	0.000000	Amenity	parking
2717549	871017	3057658	AUTO/BUS/WALK	5.534155	736006.689772	4778797.919511	0.000000	Amenity	parking
2717574	507335	3057657	AUTO/BUS/WALK	14.098004	736011.650947	4778781.144975	0.000000	Amenity	parking
2717587	507570	3091900	AUTO/BUS/WALK	3.099733	736107.722368	4778668.979790	0.000000	Amenity	parking
2717595	507437	3057564	AUTO/BUS/WALK	48.176420	736081.499494	4778700.787532	0.000000	Amenity	parking
2717610	507437	3057564	AUTO/BUS/WALK	25.294137	736059.235562	4778717.462180	0.000000	Amenity	parking
2717620	507527	3057392	AUTO/BUS/WALK	16.811480	736092.931215	4778721.592796	0.000000	Amenity	parking
2717669	871107	3094821	AUTO/BUS/WALK	15.045604	736314.558800	4778485.967230	0.000000	Amenity	parking
2717695	508112	3060139	AUTO/BUS/WALK	24.643299	736334.499929	4778499.953964	0.000000	Amenity	parking
2717715	871129	3094824	AUTO/BUS/WALK	5.838851	736301.108688	4778514.765454	0.000000	Amenity	parking
2717742	167189	3126876	AUTO/BUS/WALK	20.425208	736337.862895	4778608.588953	0.000000	Amenity	parking
2717761	805154	3091927	AUTO/BUS/WALK	45.576025	736290.334686	4778616.526703	0.000000	Amenity	parking
2717866	871526	3091984	AUTO/BUS/WALK	7.539243	736197.614006	4778564.944229	0.000000	Amenity	parking
2718109	871787	3056838	AUTO/BUS/WALK	19.211811	735996.765471	4778472.985216	0.000000	Leisure	playground
2718387	507694	3057715	AUTO/BUS/WALK	42.551170	736129.116807	4778487.052281	0.000000	Amenity	parking
2718622	507974	3059149	AUTO/BUS/WALK	27.294279	736282.937553	4778444.075404	0.000000	Amenity	parking
2718631	508058	3059150	AUTO/BUS/WALK	13.951463	736294.321448	4778491.720790	0.000000	Amenity	parking
2718642	500210	3091991	AUTO/BUS/WALK	20.993078	736293.598905	4778508.087086	0.000000	Amenity	parking
2718731	871801	3053482	AUTO/BUS/WALK	39.267229	735995.387795	4778436.228834	0.000000	Amenity	parking
2718768	109478	3075914	AUTO/BUS/WALK	17.912285	738024.818806	4781930.135980	0.000000	Amenity	parking
2719099	636217	3077146	AUTO/BUS/WALK	22.161485	736825.520868	4779121.530983	0.000000	Amenity	parking
2719168	17313	3102004	AUTO/BUS/WALK	15.057086	736898.563056	4779158.484996	0.000000	Amenity	parking
2719179	635619	3078040	AUTO/BUS/WALK	7.949694	736920.007859	4779166.176350	0.000000	Amenity	parking
2719200	940105	3078011	AUTO/BUS/WALK	12.696571	736957.105677	4779232.662639	0.000000	Amenity	parking
2719218	636404	3099531	AUTO/BUS/WALK	14.772777	737015.907585	4779228.617795	0.000000	Amenity	parking
2719479	110436	3061302	AUTO/BUS/WALK	83.464198	737212.945203	4781293.945132	0.000000	Amenity	parking
2719535	588605	3116279	AUTO/BUS/WALK	33.940241	737347.907165	4781397.763843	0.000000	Leisure	playground
2719577	63400	3075643	AUTO/BUS/WALK	11.654484	737103.122688	4781886.927314	0.000000	Amenity	parking
2719838	569897	3118039	AUTO/BUS/WALK	17.978095	737409.201624	4781675.296049	0.000000	Amenity	parking
2720103	872840	3106280	AUTO/BUS/WALK	7.242142	736349.241756	4779186.274439	0.000000	Amenity	parking
2720578	887211	3077856	AUTO/BUS/WALK	43.270510	737246.019661	4779151.159870	0.000000	Amenity	parking
2720687	873311	3106350	AUTO/BUS/WALK	6.602114	737164.446189	4779261.314574	0.000000	Amenity	parking
2720703	8127	3087351	AUTO/BUS/WALK	11.219694	737199.439901	4779296.153903	0.000000	Amenity	parking
2720723	8127	3087351	AUTO/BUS/WALK	44.339351	737162.394971	4779292.702019	0.000000	Amenity	parking
2720801	961750	3076135	AUTO/BUS/WALK	16.420451	737994.432649	4783809.887168	0.000000	Amenity	parking
2720853	619863	3105693	AUTO/BUS/WALK	28.904776	737906.653108	4783888.885515	0.000000	Amenity	parking
2720886	873397	3068622	AUTO/BUS/WALK	8.774281	737875.366574	4783782.968433	0.000000	Amenity	parking
2720898	535091	3083029	AUTO/BUS/WALK	10.399020	737791.808842	4783741.494872	0.000000	Amenity	parking
2720913	604514	3115861	AUTO/BUS/WALK	2.497712	737806.352277	4783772.952216	0.000000	Amenity	parking
2720975	873456	3112506	AUTO/BUS/WALK	17.820974	737713.053114	4783963.949849	0.000000	Leisure	playground
2720990	774394	3105646	AUTO/BUS/WALK	48.526674	737734.740612	4783909.282402	0.000000	Amenity	parking
2720997	189668	3112511	AUTO/BUS/WALK	86.604851	737753.794639	4784014.245642	0.000000	Leisure	playground
2721004	619790	3105644	AUTO/BUS/WALK	54.680823	737750.994603	4784040.579329	0.000000	Leisure	playground
2721041	1130262	3092276	AUTO/BUS/WALK	35.140797	738550.922364	4783150.923019	0.000000	Amenity	parking
2721133	13950	3069458	AUTO/BUS/WALK	9.899313	737783.527890	4784236.121722	0.000000	Amenity	parking
2721270	109812	3135231	AUTO/BUS/WALK	22.471883	738241.967013	4784814.321333	0.000000	Amenity	parking
2721353	612518	3135409	AUTO/BUS/WALK	34.176240	738517.959967	4784130.080204	0.000000	Leisure	playground
2721395	103337	3105979	AUTO/BUS/WALK	22.666036	738670.846570	4784190.499734	0.000000	Amenity	parking
2721909	874107	3129679	AUTO/BUS/WALK	10.810566	737693.872124	4784794.244515	0.000000	Amenity	parking
2722349	86031	3070469	AUTO/BUS/WALK	20.520505	740671.280039	4776428.902395	0.000000	Amenity	parking
2722576	643711	3091431	AUTO/BUS/WALK	56.328362	740212.729683	4776655.847125	0.000000	Leisure	playground
2722947	193492	3084271	AUTO/BUS/WALK	29.901597	739294.948261	4777653.133313	0.000000	Amenity	parking
2722984	651216	3092814	AUTO/BUS/WALK	16.913993	739337.089581	4777701.348259	0.000000	Amenity	college
2723236	874959	3088181	AUTO/BUS/WALK	36.822052	740301.053105	4776786.092769	0.000000	Amenity	parking
2723300	642491	3091011	AUTO/BUS/WALK	18.120574	740352.097648	4776722.714642	0.000000	Amenity	parking
2724749	867739	3099483	AUTO/BUS/WALK	63.169204	733978.788563	4777769.347485	0.000000	Leisure	playground
2724792	876241	3075360	AUTO/BUS/WALK	12.617375	733895.792132	4777665.137710	0.000000	Leisure	pitch
2724863	502515	3055631	AUTO/BUS/WALK	35.604518	734550.511985	4778400.810063	0.000000	Leisure	playground
2724926	502253	3056086	AUTO/BUS/WALK	14.013056	734494.096272	4778349.094997	0.000000	Leisure	playground
2725253	501865	3059951	AUTO/BUS/WALK	36.729584	734322.543709	4778389.699800	0.000000	Leisure	playground
2725301	876624	3054137	AUTO/BUS/WALK	24.476731	734224.812582	4778369.905824	0.000000	Amenity	parking
